140829	 is similiar to	 140830	 with score	 0.924503185066 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140829&rhs=140830
140786	 is similiar to	 140803	 with score	 0.799667206909 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140786&rhs=140803
140788	 is similiar to	 140829	 with score	 0.799570875254 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140788&rhs=140829
140795	 is similiar to	 140796	 with score	 0.799470587969 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140795&rhs=140796
140786	 is similiar to	 140823	 with score	 0.799415225282 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140786&rhs=140823
140739	 is similiar to	 140771	 with score	 0.799220287319 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140739&rhs=140771
140790	 is similiar to	 140801	 with score	 0.799205491309 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140790&rhs=140801
140738	 is similiar to	 140773	 with score	 0.799147382882 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140738&rhs=140773
140778	 is similiar to	 140800	 with score	 0.799064889994 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140778&rhs=140800
140778	 is similiar to	 140831	 with score	 0.798655037338 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140778&rhs=140831
140780	 is similiar to	 140786	 with score	 0.798495574815 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140780&rhs=140786
140739	 is similiar to	 140742	 with score	 0.798103994436 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140739&rhs=140742
140788	 is similiar to	 140823	 with score	 0.797890696279 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140788&rhs=140823
140836	 is similiar to	 140838	 with score	 0.797825377351 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140836&rhs=140838
140738	 is similiar to	 140821	 with score	 0.797524616952 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140738&rhs=140821
140778	 is similiar to	 140835	 with score	 0.79722543491 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140778&rhs=140835
140738	 is similiar to	 140799	 with score	 0.797224854517 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140738&rhs=140799
140796	 is similiar to	 140823	 with score	 0.797201197003 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140796&rhs=140823
140738	 is similiar to	 140742	 with score	 0.797174816593 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140738&rhs=140742
140790	 is similiar to	 140805	 with score	 0.797098541442 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140790&rhs=140805
140781	 is similiar to	 140796	 with score	 0.797003668647 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140781&rhs=140796
140739	 is similiar to	 140821	 with score	 0.797001094461 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140739&rhs=140821
140788	 is similiar to	 140798	 with score	 0.796964290627 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140788&rhs=140798
140779	 is similiar to	 140822	 with score	 0.796755889421 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140779&rhs=140822
140739	 is similiar to	 140799	 with score	 0.796701528801 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140739&rhs=140799
140788	 is similiar to	 140822	 with score	 0.796605818799 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140788&rhs=140822
140738	 is similiar to	 140790	 with score	 0.796267540476 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140738&rhs=140790
140774	 is similiar to	 140788	 with score	 0.79583051079 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140774&rhs=140788
140739	 is similiar to	 140790	 with score	 0.795744843173 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140739&rhs=140790
140738	 is similiar to	 140838	 with score	 0.795246791247 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140738&rhs=140838
140790	 is similiar to	 140807	 with score	 0.795245051825 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140790&rhs=140807
140788	 is similiar to	 140794	 with score	 0.795203357665 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140788&rhs=140794
140780	 is similiar to	 140787	 with score	 0.795185105719 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140780&rhs=140787
140778	 is similiar to	 140798	 with score	 0.795089340682 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140778&rhs=140798
140788	 is similiar to	 140802	 with score	 0.794891584405 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140788&rhs=140802
140796	 is similiar to	 140822	 with score	 0.794828160996 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140796&rhs=140822
140780	 is similiar to	 140788	 with score	 0.794760537445 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140780&rhs=140788
140739	 is similiar to	 140838	 with score	 0.794724763999 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140739&rhs=140838
140786	 is similiar to	 140794	 with score	 0.79467366671 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140786&rhs=140794
140792	 is similiar to	 140804	 with score	 0.794491142383 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140792&rhs=140804
140738	 is similiar to	 140763	 with score	 0.794392739935 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140738&rhs=140763
140794	 is similiar to	 140830	 with score	 0.794120890449 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140794&rhs=140830
140823	 is similiar to	 140828	 with score	 0.794100815388 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140823&rhs=140828
140774	 is similiar to	 140829	 with score	 0.794088156538 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140774&rhs=140829
140792	 is similiar to	 140799	 with score	 0.79393133058 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140792&rhs=140799
140774	 is similiar to	 140786	 with score	 0.793864945209 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140774&rhs=140786
140787	 is similiar to	 140822	 with score	 0.79379268594 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140787&rhs=140822
140740	 is similiar to	 140773	 with score	 0.793770885417 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140740&rhs=140773
140775	 is similiar to	 140776	 with score	 0.793570506209 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140775&rhs=140776
140778	 is similiar to	 140794	 with score	 0.793450818822 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140778&rhs=140794
140788	 is similiar to	 140797	 with score	 0.793399224493 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140788&rhs=140797
140831	 is similiar to	 140832	 with score	 0.793316867109 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140831&rhs=140832
140790	 is similiar to	 140806	 with score	 0.793236648299 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140790&rhs=140806
140778	 is similiar to	 140821	 with score	 0.793019041508 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140778&rhs=140821
140778	 is similiar to	 140803	 with score	 0.792962200608 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140778&rhs=140803
140788	 is similiar to	 140803	 with score	 0.792892392773 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140788&rhs=140803
140774	 is similiar to	 140787	 with score	 0.792760491401 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140774&rhs=140787
140778	 is similiar to	 140802	 with score	 0.792642400966 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140778&rhs=140802
140781	 is similiar to	 140830	 with score	 0.792528820708 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140781&rhs=140830
140823	 is similiar to	 140838	 with score	 0.792449518229 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140823&rhs=140838
140787	 is similiar to	 140807	 with score	 0.79230224549 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140787&rhs=140807
140792	 is similiar to	 140802	 with score	 0.792266993277 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140792&rhs=140802
140738	 is similiar to	 140831	 with score	 0.792210867039 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140738&rhs=140831
140781	 is similiar to	 140829	 with score	 0.792122085295 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140781&rhs=140829
140738	 is similiar to	 140798	 with score	 0.791977554043 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140738&rhs=140798
140792	 is similiar to	 140798	 with score	 0.791853335624 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140792&rhs=140798
140779	 is similiar to	 140792	 with score	 0.791783412481 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140779&rhs=140792
140739	 is similiar to	 140831	 with score	 0.791690832675 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140739&rhs=140831
140739	 is similiar to	 140798	 with score	 0.791457672835 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140739&rhs=140798
140738	 is similiar to	 140800	 with score	 0.791392342056 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140738&rhs=140800
140780	 is similiar to	 140823	 with score	 0.791216597403 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140780&rhs=140823
140774	 is similiar to	 140830	 with score	 0.790754869659 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140774&rhs=140830
140792	 is similiar to	 140803	 with score	 0.790668167317 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140792&rhs=140803
140781	 is similiar to	 140823	 with score	 0.790630022032 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140781&rhs=140823
140786	 is similiar to	 140822	 with score	 0.790531406338 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140786&rhs=140822
140838	 is similiar to	 140840	 with score	 0.790337792257 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140838&rhs=140840
140792	 is similiar to	 140807	 with score	 0.790324325222 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140792&rhs=140807
140823	 is similiar to	 140834	 with score	 0.790223510522 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140823&rhs=140834
140775	 is similiar to	 140777	 with score	 0.790214449271 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140775&rhs=140777
140823	 is similiar to	 140835	 with score	 0.790098850535 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140823&rhs=140835
140779	 is similiar to	 140831	 with score	 0.789539131018 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140779&rhs=140831
140742	 is similiar to	 140781	 with score	 0.789460000785 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140742&rhs=140781
140780	 is similiar to	 140796	 with score	 0.789399675606 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140780&rhs=140796
140739	 is similiar to	 140800	 with score	 0.78929335478 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140739&rhs=140800
140839	 is similiar to	 140840	 with score	 0.789158776522 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140839&rhs=140840
140738	 is similiar to	 140803	 with score	 0.788883175488 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140738&rhs=140803
140738	 is similiar to	 140802	 with score	 0.788839843145 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140738&rhs=140802
140790	 is similiar to	 140799	 with score	 0.788789929888 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140790&rhs=140799
140792	 is similiar to	 140797	 with score	 0.788520248381 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140792&rhs=140797
140827	 is similiar to	 140828	 with score	 0.788511876848 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140827&rhs=140828
140780	 is similiar to	 140829	 with score	 0.788384066288 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140780&rhs=140829
140739	 is similiar to	 140803	 with score	 0.788365325536 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140739&rhs=140803
140829	 is similiar to	 140838	 with score	 0.788344447197 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140829&rhs=140838
140739	 is similiar to	 140802	 with score	 0.788322021637 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140739&rhs=140802
140787	 is similiar to	 140831	 with score	 0.788184807665 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140787&rhs=140831
140738	 is similiar to	 140794	 with score	 0.788082774182 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140738&rhs=140794
140779	 is similiar to	 140821	 with score	 0.787909087359 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140779&rhs=140821
140833	 is similiar to	 140834	 with score	 0.787566859012 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140833&rhs=140834
140739	 is similiar to	 140794	 with score	 0.787565449641 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140739&rhs=140794
140794	 is similiar to	 140801	 with score	 0.787231801775 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140794&rhs=140801
140779	 is similiar to	 140801	 with score	 0.787179391346 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140779&rhs=140801
140798	 is similiar to	 140805	 with score	 0.787016409682 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140798&rhs=140805
140826	 is similiar to	 140828	 with score	 0.78684854428 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140826&rhs=140828
140800	 is similiar to	 140830	 with score	 0.786734610896 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140800&rhs=140830
140742	 is similiar to	 140786	 with score	 0.786680164205 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140742&rhs=140786
140780	 is similiar to	 140830	 with score	 0.786487061191 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140780&rhs=140830
140771	 is similiar to	 140774	 with score	 0.786445344189 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140771&rhs=140774
140789	 is similiar to	 140790	 with score	 0.786381659793 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140789&rhs=140790
140782	 is similiar to	 140783	 with score	 0.786292046458 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140782&rhs=140783
140774	 is similiar to	 140823	 with score	 0.785896591023 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140774&rhs=140823
140751	 is similiar to	 140753	 with score	 0.785817560567 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140751&rhs=140753
140788	 is similiar to	 140791	 with score	 0.785611260849 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140788&rhs=140791
140830	 is similiar to	 140838	 with score	 0.785552569951 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140830&rhs=140838
140829	 is similiar to	 140835	 with score	 0.785384363903 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140829&rhs=140835
140774	 is similiar to	 140796	 with score	 0.785312734192 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140774&rhs=140796
140790	 is similiar to	 140798	 with score	 0.784863085268 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140790&rhs=140798
140786	 is similiar to	 140831	 with score	 0.784765693251 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140786&rhs=140831
140774	 is similiar to	 140776	 with score	 0.784732744791 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140774&rhs=140776
140780	 is similiar to	 140822	 with score	 0.784606374093 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140780&rhs=140822
140792	 is similiar to	 140800	 with score	 0.784577918936 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140792&rhs=140800
140763	 is similiar to	 140778	 with score	 0.784387549874 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140763&rhs=140778
140742	 is similiar to	 140788	 with score	 0.784182904514 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140742&rhs=140788
140794	 is similiar to	 140807	 with score	 0.784156390333 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140794&rhs=140807
140763	 is similiar to	 140774	 with score	 0.784050152738 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140763&rhs=140774
140793	 is similiar to	 140807	 with score	 0.784044844014 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140793&rhs=140807
140742	 is similiar to	 140823	 with score	 0.784024311157 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140742&rhs=140823
140830	 is similiar to	 140835	 with score	 0.784004054685 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140830&rhs=140835
140778	 is similiar to	 140797	 with score	 0.783932923209 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140778&rhs=140797
140792	 is similiar to	 140830	 with score	 0.783867515113 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140792&rhs=140830
140790	 is similiar to	 140802	 with score	 0.783761719621 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140790&rhs=140802
140781	 is similiar to	 140792	 with score	 0.783026679616 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140781&rhs=140792
140779	 is similiar to	 140799	 with score	 0.782970223436 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140779&rhs=140799
140742	 is similiar to	 140787	 with score	 0.782924225163 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140742&rhs=140787
140779	 is similiar to	 140790	 with score	 0.78284404747 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140779&rhs=140790
140798	 is similiar to	 140804	 with score	 0.78283545779 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140798&rhs=140804
140781	 is similiar to	 140822	 with score	 0.782753167691 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140781&rhs=140822
140790	 is similiar to	 140803	 with score	 0.782718829895 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140790&rhs=140803
140835	 is similiar to	 140836	 with score	 0.782563367853 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140835&rhs=140836
140786	 is similiar to	 140821	 with score	 0.782529477573 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140786&rhs=140821
140791	 is similiar to	 140801	 with score	 0.782443858113 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140791&rhs=140801
140835	 is similiar to	 140840	 with score	 0.782389023012 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140835&rhs=140840
140801	 is similiar to	 140830	 with score	 0.782385906835 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140801&rhs=140830
140831	 is similiar to	 140834	 with score	 0.782258073907 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140831&rhs=140834
140792	 is similiar to	 140829	 with score	 0.782084916977 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140792&rhs=140829
140786	 is similiar to	 140791	 with score	 0.782078488088 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140786&rhs=140791
140788	 is similiar to	 140831	 with score	 0.781992576482 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140788&rhs=140831
140788	 is similiar to	 140838	 with score	 0.781956663692 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140788&rhs=140838
140800	 is similiar to	 140829	 with score	 0.781859944102 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140800&rhs=140829
140774	 is similiar to	 140822	 with score	 0.781778781336 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140774&rhs=140822
140780	 is similiar to	 140792	 with score	 0.781530088767 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140780&rhs=140792
140828	 is similiar to	 140831	 with score	 0.781437310999 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140828&rhs=140831
140786	 is similiar to	 140835	 with score	 0.781306492026 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140786&rhs=140835
140788	 is similiar to	 140793	 with score	 0.781148514012 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140788&rhs=140793
140789	 is similiar to	 140795	 with score	 0.781145221407 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140789&rhs=140795
140788	 is similiar to	 140821	 with score	 0.781012528303 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140788&rhs=140821
140786	 is similiar to	 140838	 with score	 0.780850213639 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140786&rhs=140838
140786	 is similiar to	 140807	 with score	 0.780848574071 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140786&rhs=140807
140742	 is similiar to	 140829	 with score	 0.780715947788 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140742&rhs=140829
140792	 is similiar to	 140805	 with score	 0.780521540765 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140792&rhs=140805
140742	 is similiar to	 140830	 with score	 0.780408124576 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140742&rhs=140830
140788	 is similiar to	 140835	 with score	 0.780407182735 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140788&rhs=140835
140798	 is similiar to	 140806	 with score	 0.780321070959 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140798&rhs=140806
140792	 is similiar to	 140823	 with score	 0.780128208343 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140792&rhs=140823
140829	 is similiar to	 140834	 with score	 0.780091464958 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140829&rhs=140834
140771	 is similiar to	 140778	 with score	 0.780018481938 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140771&rhs=140778
140780	 is similiar to	 140838	 with score	 0.779987438064 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140780&rhs=140838
140787	 is similiar to	 140838	 with score	 0.779947702563 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140787&rhs=140838
140738	 is similiar to	 140797	 with score	 0.779844276692 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140738&rhs=140797
140794	 is similiar to	 140802	 with score	 0.779834955102 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140794&rhs=140802
140781	 is similiar to	 140801	 with score	 0.779615045807 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140781&rhs=140801
140794	 is similiar to	 140798	 with score	 0.779585138948 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140794&rhs=140798
140790	 is similiar to	 140800	 with score	 0.779510094617 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140790&rhs=140800
140763	 is similiar to	 140788	 with score	 0.77940584274 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140763&rhs=140788
140739	 is similiar to	 140797	 with score	 0.779332360182 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140739&rhs=140797
140771	 is similiar to	 140787	 with score	 0.779285942959 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140771&rhs=140787
140822	 is similiar to	 140834	 with score	 0.778952152537 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140822&rhs=140834
140794	 is similiar to	 140805	 with score	 0.778917367754 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140794&rhs=140805
140823	 is similiar to	 140826	 with score	 0.778905016659 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140823&rhs=140826
140791	 is similiar to	 140802	 with score	 0.778813711164 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140791&rhs=140802
140781	 is similiar to	 140821	 with score	 0.778687855709 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140781&rhs=140821
140801	 is similiar to	 140829	 with score	 0.77863934302 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140801&rhs=140829
140793	 is similiar to	 140805	 with score	 0.778608481088 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140793&rhs=140805
140794	 is similiar to	 140803	 with score	 0.778355813139 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140794&rhs=140803
140786	 is similiar to	 140789	 with score	 0.778325183664 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140786&rhs=140789
140786	 is similiar to	 140793	 with score	 0.77829904933 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140786&rhs=140793
140796	 is similiar to	 140831	 with score	 0.77825378403 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140796&rhs=140831
140792	 is similiar to	 140822	 with score	 0.778236234901 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140792&rhs=140822
140781	 is similiar to	 140831	 with score	 0.778183404684 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140781&rhs=140831
140799	 is similiar to	 140830	 with score	 0.778146422156 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140799&rhs=140830
140780	 is similiar to	 140835	 with score	 0.77813309065 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140780&rhs=140835
140763	 is similiar to	 140787	 with score	 0.777846358381 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140763&rhs=140787
140779	 is similiar to	 140798	 with score	 0.777816746344 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140779&rhs=140798
140774	 is similiar to	 140779	 with score	 0.77781053495 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140774&rhs=140779
140778	 is similiar to	 140840	 with score	 0.777796773295 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140778&rhs=140840
140742	 is similiar to	 140796	 with score	 0.777763042859 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140742&rhs=140796
140794	 is similiar to	 140799	 with score	 0.777714849352 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140794&rhs=140799
140738	 is similiar to	 140840	 with score	 0.77767961187 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140738&rhs=140840
140793	 is similiar to	 140801	 with score	 0.777641130687 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140793&rhs=140801
140779	 is similiar to	 140800	 with score	 0.777488307719 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140779&rhs=140800
140822	 is similiar to	 140835	 with score	 0.7772442018 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140822&rhs=140835
140822	 is similiar to	 140838	 with score	 0.777238855929 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140822&rhs=140838
140831	 is similiar to	 140838	 with score	 0.777218415613 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140831&rhs=140838
140739	 is similiar to	 140840	 with score	 0.77716911632 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140739&rhs=140840
140791	 is similiar to	 140799	 with score	 0.777079897749 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140791&rhs=140799
140791	 is similiar to	 140807	 with score	 0.777069102477 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140791&rhs=140807
